,Vehicle_Class,Vehicle_Category,Month,month_sin,month_cos,State_EV_Group,Days_Since_Start,Log_EV_Sales_Quantity
57997,26,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
57998,27,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
57999,33,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58000,31,0,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,1.098612289
58001,32,0,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58002,38,0,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58003,39,2,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58004,40,2,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58005,50,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58006,58,1,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58007,59,1,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58008,65,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58009,67,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58010,0,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58011,1,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58012,2,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58013,9,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58014,20,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58015,22,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58016,26,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58017,33,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58018,31,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58019,38,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.693147181
58020,39,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58021,40,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58022,46,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58023,59,1,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58024,63,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58025,0,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58026,1,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58027,2,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58028,5,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58029,9,3,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58030,12,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58031,13,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58032,14,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58033,15,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58034,16,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58035,19,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58036,20,3,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58037,18,1,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,4.553876892
58038,21,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58039,22,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58040,23,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58041,25,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58042,26,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58043,27,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58044,30,2,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58045,33,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58046,31,0,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58047,32,0,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58048,38,0,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58049,39,2,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58050,40,2,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.693147181
58051,42,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58052,43,0,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58053,45,0,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58054,46,3,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58055,47,3,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58056,58,1,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58057,59,1,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58058,63,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58059,65,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58060,66,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58061,67,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58062,69,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58063,71,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58064,2,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58065,9,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58066,21,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58067,26,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58068,30,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58069,33,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58070,31,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58071,39,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58072,40,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58073,45,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58074,0,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58075,1,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58076,2,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58077,5,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58078,9,3,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58079,11,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58080,13,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58081,15,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58082,19,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58083,20,3,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58084,18,1,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58085,22,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58086,26,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58087,27,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58088,33,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58089,31,0,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.693147181
58090,32,0,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58091,38,0,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58092,39,2,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58093,40,2,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58094,45,0,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58095,46,3,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58096,47,3,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58097,50,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58098,54,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58099,55,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58100,58,1,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58101,59,1,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58102,60,1,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58103,63,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58104,65,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.693147181
58105,66,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58106,67,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58107,69,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58108,70,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58109,71,4,0.44444153,-1.233007654,-0.730222769,0,-1.203858342,0.0
58110,2,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58111,9,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58112,15,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58113,21,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58114,26,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58115,33,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58116,31,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58117,38,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58118,39,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58119,40,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58120,58,1,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58121,59,1,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58122,0,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58123,1,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58124,2,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58125,5,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58126,9,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58127,11,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58128,12,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58129,16,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58130,19,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58131,20,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58132,21,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58133,22,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58134,23,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58135,26,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58136,33,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58137,31,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,1.386294361
58138,32,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58139,38,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58140,39,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58141,40,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58142,43,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58143,58,1,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58144,59,1,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58145,63,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58146,66,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58147,0,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58148,1,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58149,2,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58150,3,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58151,5,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58152,9,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58153,10,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58154,12,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58155,13,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58156,14,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58157,15,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58158,16,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58159,19,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58160,20,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58161,21,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58162,22,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58163,23,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58164,24,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58165,26,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58166,27,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58167,28,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58168,30,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58169,33,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58170,31,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,1.791759469
58171,32,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58172,35,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58173,38,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,1.098612289
58174,39,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58175,40,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58176,45,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58177,46,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58178,47,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58179,50,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58180,55,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58181,58,1,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58182,59,1,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58183,60,1,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58184,63,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58185,65,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58186,66,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58187,71,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58188,0,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58189,1,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58190,2,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58191,5,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58192,9,3,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58193,12,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58194,15,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58195,16,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58196,19,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58197,20,3,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58198,21,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58199,22,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58200,23,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58201,26,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58202,28,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58203,30,2,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58204,33,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58205,31,0,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58206,32,0,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58207,38,0,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58208,39,2,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58209,40,2,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58210,46,3,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58211,47,3,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58212,54,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58213,55,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58214,58,1,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58215,59,1,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58216,60,1,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58217,63,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58218,66,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58219,70,4,0.44444153,-1.233007654,-0.730222769,2,-1.203858342,0.0
58220,1,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58221,2,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58222,9,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58223,11,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58224,20,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58225,26,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.693147181
58226,33,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58227,31,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58228,38,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58229,39,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58230,40,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58231,46,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58232,50,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58233,51,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58234,58,1,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58235,59,1,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58236,1,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58237,2,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58238,9,3,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58239,16,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58240,22,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58241,26,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58242,33,4,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58243,31,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58244,38,0,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58245,39,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58246,40,2,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58247,58,1,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58248,59,1,0.44444153,-1.233007654,-0.730222769,1,-1.203858342,0.0
58249,1,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58250,2,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58251,5,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58252,9,3,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58253,15,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58254,20,3,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58255,21,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58256,25,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58257,26,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58258,27,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58259,33,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58260,31,0,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58261,32,0,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58262,34,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58263,39,2,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58264,40,2,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58265,46,3,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58266,50,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58267,55,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58268,59,1,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58269,63,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58270,65,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58271,66,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58272,71,4,0.44444153,-1.233007654,-0.730222769,2,-0.858675106,0.0
58273,1,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58274,9,3,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58275,14,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58276,15,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58277,16,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58278,21,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58279,22,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58280,26,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58281,33,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58282,31,0,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58283,38,0,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58284,39,2,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58285,40,2,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58286,50,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58287,51,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58288,59,1,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58289,60,1,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58290,63,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58291,65,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58292,66,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58293,1,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58294,2,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58295,5,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58296,9,3,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58297,10,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58298,12,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58299,13,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58300,15,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58301,16,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58302,21,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58303,22,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58304,23,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58305,26,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58306,33,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58307,31,0,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58308,36,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58309,38,0,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58310,39,2,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58311,40,2,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58312,54,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58313,58,1,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58314,59,1,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58315,63,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58316,66,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58317,9,3,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58318,19,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
58319,26,4,0.44444153,-1.233007654,-0.730222769,1,-0.858675106,0.0
